vin_1_10,county,city,state,zip_code,model_year,make,model,ev_type,cafv_type,electric_range,legislative_district,dol_vehicle_id,geocoded_column,electric_utility,_2020_census_tract
7PD2EAAB6V,King,Vashon,WA,98070,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,34,293639671,"{'type': 'Point', 'coordinates': [-122.4573, 47.44929]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027701
1G1FY6EV4V,Whatcom,Blaine,WA,98230,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,42,296983970,"{'type': 'Point', 'coordinates': [-122.74823, 48.99405]}",PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010405
7PD2EAAB0V,King,Renton,WA,98058,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,11,293745294,"{'type': 'Point', 'coordinates': [-122.12989, 47.44513]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031911
1G1FY6EVXV,Pierce,Lakebay,WA,98349,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,26,291240568,"{'type': 'Point', 'coordinates': [-122.75746, 47.25124]}",BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072603
1G1FZ6EV8V,Snohomish,Everett,WA,98204,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,21,291579760,"{'type': 'Point', 'coordinates': [-122.24128, 47.91088]}",PUGET SOUND ENERGY INC,53061041905
1G1FY6EV6V,Pierce,Graham,WA,98338,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,28,292854957,"{'type': 'Point', 'coordinates': [-122.29477, 47.05703]}",BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053073115
7PD2EAAB7V,King,Renton,WA,98059,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,11,293866982,"{'type': 'Point', 'coordinates': [-122.11589, 47.50243]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031913
1G1FY6EV3V,King,Auburn,WA,98001,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,30,293308032,"{'type': 'Point', 'coordinates': [-122.28802, 47.30264]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029901
WA154BGF7V,Snohomish,Edmonds,WA,98020,2027,AUDI,Q6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,32,293971548,"{'type': 'Point', 'coordinates': [-122.37695, 47.81113]}",PUGET SOUND ENERGY INC,53061050502
7PD2EAABXV,Pierce,Buckley,WA,98321,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,31,297171346,"{'type': 'Point', 'coordinates': [-122.02523, 47.16299]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070207
1G1FY6EV9V,Pierce,Gig Harbor,WA,98332,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,26,295604578,"{'type': 'Point', 'coordinates': [-122.58965, 47.34235]}",BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072509
7PD2EAAB3V,Pierce,Fife,WA,98424,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,25,294734135,"{'type': 'Point', 'coordinates': [-122.37303, 47.24694]}",BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053940002
WA1B5BGF1V,King,Redmond,WA,98052,2027,AUDI,SQ6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45,292797753,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321
1G1FY6EV6V,Snohomish,Mountlake Terrace,WA,98043,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,292378082,"{'type': 'Point', 'coordinates': [-122.31111, 47.78803]}",PUGET SOUND ENERGY INC,53061051100
1G1FY6EV7V,Ferry,Curlew,WA,99118,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,7,291144108,"{'type': 'Point', 'coordinates': [-118.60061, 48.88101]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF FERRY COUNTY,53019970100
7PD2EAAB2V,King,Carnation,WA,98014,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,5,293709566,"{'type': 'Point', 'coordinates': [-121.91353, 47.64901]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032402
WA154BGFXV,King,Mercer Island,WA,98040,2027,AUDI,Q6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41,292894094,"{'type': 'Point', 'coordinates': [-122.21238, 47.57816]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024500
1G1FY6EV4V,Snohomish,Everett,WA,98204,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,21,292597714,"{'type': 'Point', 'coordinates': [-122.24128, 47.91088]}",PUGET SOUND ENERGY INC,53061041810
1G1FY6EV0V,Snohomish,Lake Stevens,WA,98258,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,44,292733017,"{'type': 'Point', 'coordinates': [-122.06402, 48.01497]}",PUGET SOUND ENERGY INC,53061052504
1G1FZ6EV9V,Mason,Shelton,WA,98584,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,35,291199632,"{'type': 'Point', 'coordinates': [-123.10616, 47.21253]}",BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045961000
7UUG1GHK6V,Skagit,Anacortes,WA,98221,2027,LUCID,GRAVITY,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,10,296795523,"{'type': 'Point', 'coordinates': [-122.61216, 48.51749]}",PUGET SOUND ENERGY INC,53057940302
1G1FY6EV1V,San Juan,Eastsound,WA,98245,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,40,293605616,"{'type': 'Point', 'coordinates': [-122.91109, 48.69389]}",BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960103
W1KFJ4EB6V,Whatcom,Bellingham,WA,98229,2027,MERCEDES-BENZ,CLA-CLASS,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,40,296554926,"{'type': 'Point', 'coordinates': [-122.45692, 48.7471]}",PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
1G1FZ6EV7V,King,Seattle,WA,98112,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,43,289478843,"{'type': 'Point', 'coordinates': [-122.30207, 47.64085]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006200
1G1FZ6EV1V,Whatcom,Blaine,WA,98230,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,42,292088674,"{'type': 'Point', 'coordinates': [-122.74823, 48.99405]}",PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010405
1G1FZ6EV1V,Mason,Union,WA,98592,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,35,292304960,"{'type': 'Point', 'coordinates': [-123.09944, 47.35689]}",BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 1 OF MASON COUNTY,53045960500
1G1FZ6EV0V,Snohomish,Bothell,WA,98012,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,292513000,"{'type': 'Point', 'coordinates': [-122.20105, 47.84423]}",PUGET SOUND ENERGY INC,53061052009
WA1C5BGF8V,Clark,Ridgefield,WA,98642,2027,AUDI,SQ6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,18,293530268,"{'type': 'Point', 'coordinates': [-122.74595, 45.81539]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040303
1G1FY6EV6V,Snohomish,Snohomish,WA,98290,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,44,292480513,"{'type': 'Point', 'coordinates': [-122.09305, 47.91265]}",PUGET SOUND ENERGY INC,53061052502
1G1FY6EV7V,Skagit,Anacortes,WA,98221,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,40,291464554,"{'type': 'Point', 'coordinates': [-122.61216, 48.51749]}",PUGET SOUND ENERGY INC,53057940402
7PD2EAAB6V,Snohomish,Brier,WA,98036,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,295199768,"{'type': 'Point', 'coordinates': [-122.29245, 47.82557]}",PUGET SOUND ENERGY INC,53061051914
1G1FY6EV4V,Snohomish,Marysville,WA,98270,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,38,292181746,"{'type': 'Point', 'coordinates': [-122.1769, 48.06114]}",PUGET SOUND ENERGY INC,53061052905
1G1FZ6EVXV,Snohomish,Lake Stevens,WA,98258,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,39,292878869,"{'type': 'Point', 'coordinates': [-122.06402, 48.01497]}",PUGET SOUND ENERGY INC,53061053603
1G1FY6EV1V,San Juan,Friday Harbor,WA,98250,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,40,289518295,"{'type': 'Point', 'coordinates': [-123.01648, 48.53448]}",BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960400
3GYK3EM43V,Spokane,Liberty Lake,WA,99019,2027,CADILLAC,OPTIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,4,295866070,"{'type': 'Point', 'coordinates': [-117.10244, 47.66842]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013205
WA135BGF3V,King,Snoqualmie,WA,98024,2027,AUDI,SQ6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,5,292885015,"{'type': 'Point', 'coordinates': [-121.89086, 47.56812]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032603
1G1FY6EVXV,Snohomish,Edmonds,WA,98026,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,21,292379867,"{'type': 'Point', 'coordinates': [-122.34022, 47.78778]}",PUGET SOUND ENERGY INC,53061050403
7PD2EAAB0V,Whatcom,Bellingham,WA,98226,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,42,293799537,"{'type': 'Point', 'coordinates': [-122.49756, 48.7999]}",PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000803
7PD2EAAB0V,Island,Freeland,WA,98249,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,10,295631850,"{'type': 'Point', 'coordinates': [-122.52664, 48.00956]}",PUGET SOUND ENERGY INC,53029971800
1G1FZ6EV3V,Snohomish,Mountlake Terrace,WA,98043,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,291182608,"{'type': 'Point', 'coordinates': [-122.31111, 47.78803]}",PUGET SOUND ENERGY INC,53061051100
WBS83FK00V,Benton,Richland,WA,99352,2027,BMW,M5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,8,292331721,"{'type': 'Point', 'coordinates': [-119.27372, 46.27391]}",BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010811
1G1FY6EV7V,Snohomish,Lake Stevens,WA,98258,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,44,294601856,"{'type': 'Point', 'coordinates': [-122.06402, 48.01497]}",PUGET SOUND ENERGY INC,53061052504
7PD2EAAB3V,King,Carnation,WA,98014,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,5,298300320,"{'type': 'Point', 'coordinates': [-121.91353, 47.64901]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032500
3GYK3GM40V,Pacific,Raymond,WA,98577,2027,CADILLAC,OPTIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,19,293671185,"{'type': 'Point', 'coordinates': [-123.72994, 46.68867]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 2 OF PACIFIC COUNTY,53049950400
1GYC3NML0V,Snohomish,Snohomish,WA,98296,2027,CADILLAC,VISTIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,295215252,"{'type': 'Point', 'coordinates': [-122.15134, 47.88512]}",PUGET SOUND ENERGY INC,53061052108
1G1FY6EVXV,Snohomish,Lynnwood,WA,98037,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,32,294788546,"{'type': 'Point', 'coordinates': [-122.2886, 47.84431]}",PUGET SOUND ENERGY INC,53061051602
1G1FY6EV0V,Walla Walla,Walla Walla,WA,99362,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,16,291916796,"{'type': 'Point', 'coordinates': [-118.34261, 46.07068]}",PACIFICORP,53071920902
1G1FY6EV8V,Klickitat,Trout Lake,WA,98650,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,14,294811506,"{'type': 'Point', 'coordinates': [-121.52529, 45.99588]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF KLICKITAT COUNTY,53039950302
7PD2EAAB4V,Whatcom,Lynden,WA,98264,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,42,295150600,"{'type': 'Point', 'coordinates': [-122.45051, 48.94298]}",PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701
1G1FZ6EV1V,Snohomish,Mountlake Terrace,WA,98043,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,292348038,"{'type': 'Point', 'coordinates': [-122.31111, 47.78803]}",PUGET SOUND ENERGY INC,53061051200
1G1FZ6EV3V,Snohomish,Woodinville,WA,98072,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,294131813,"{'type': 'Point', 'coordinates': [-122.15545, 47.75448]}",PUGET SOUND ENERGY INC,53061051926
1G1FZ6EV4V,King,Seattle,WA,98103,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,36,289971251,"{'type': 'Point', 'coordinates': [-122.34301, 47.65918]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001800
WA154BGF8V,Pierce,Gig Harbor,WA,98332,2027,AUDI,Q6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,26,292370326,"{'type': 'Point', 'coordinates': [-122.58965, 47.34235]}",BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072509
1GYC3NML0V,Grant,Ephrata,WA,98823,2027,CADILLAC,VISTIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,13,296488006,"{'type': 'Point', 'coordinates': [-119.55096, 47.31909]}",PUD NO 2 OF GRANT COUNTY,53025010401
1G1FY6EV4V,Snohomish,Edmonds,WA,98020,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,32,297147378,"{'type': 'Point', 'coordinates': [-122.37695, 47.81113]}",PUGET SOUND ENERGY INC,53061050800
1G1FY6EV2V,Whatcom,Lynden,WA,98264,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,42,291307593,"{'type': 'Point', 'coordinates': [-122.45051, 48.94298]}",PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010303
1G1FY6EV4V,Pierce,Lake Tapps,WA,98391,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,31,295809440,"{'type': 'Point', 'coordinates': [-122.17144, 47.19175]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070313
1G1FY6EV1V,Pierce,Edgewood,WA,98372,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,31,294296929,"{'type': 'Point', 'coordinates': [-122.25646, 47.21259]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073502
7PD2EAAB9V,King,Issaquah,WA,98027,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,5,294631326,"{'type': 'Point', 'coordinates': [-122.03439, 47.5301]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025006
3GYK3GM49V,Spokane,Liberty Lake,WA,99019,2027,CADILLAC,OPTIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,4,297189070,"{'type': 'Point', 'coordinates': [-117.10244, 47.66842]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013205
1G1FY6EV7V,King,Seattle,WA,98104,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,37,292541931,"{'type': 'Point', 'coordinates': [-122.32945, 47.60357]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009200
1G1FY6EV7V,King,Seattle,WA,98144,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,11,294389133,"{'type': 'Point', 'coordinates': [-122.30823, 47.58197]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009300
1G1FY6EV9V,King,Seattle,WA,98102,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,43,294767469,"{'type': 'Point', 'coordinates': [-122.32226, 47.64058]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007501
1G1FY6EV3V,Snohomish,Brier,WA,98036,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1,292078608,"{'type': 'Point', 'coordinates': [-122.29245, 47.82557]}",PUGET SOUND ENERGY INC,53061051913
3GYK3EM46V,King,Kent,WA,98032,2027,CADILLAC,OPTIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,33,295135956,"{'type': 'Point', 'coordinates': [-122.23741, 47.3807]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029206
1G1FZ6EV6V,Spokane,Spokane,WA,99207,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,3,293923556,"{'type': 'Point', 'coordinates': [-117.39787, 47.67936]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063001400
1G1FY6EV0V,King,Seattle,WA,98117,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,36,298564080,"{'type': 'Point', 'coordinates': [-122.37275, 47.68968]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001702
1G1FY6EV1V,Spokane,Spokane,WA,99208,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,6,291905050,"{'type': 'Point', 'coordinates': [-117.40725, 47.71862]}",BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010603
1G1FY6EV9V,Whatcom,Bellingham,WA,98229,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,40,294891537,"{'type': 'Point', 'coordinates': [-122.45692, 48.7471]}",PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000903
1G1FZ6EV1V,Whatcom,Bellingham,WA,98226,2027,CHEVROLET,BOLT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,42,289706014,"{'type': 'Point', 'coordinates': [-122.49756, 48.7999]}",PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000202
7PD2EAAB7V,King,Auburn,WA,98001,2027,RIVIAN,R2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,30,296437074,"{'type': 'Point', 'coordinates': [-122.28802, 47.30264]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029806
KNDPZDDH6V,Spokane,Spokane,WA,99224,2027,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,6,295221692,"{'type': 'Point', 'coordinates': [-117.46023, 47.64927]}",MODERN ELECTRIC WATER COMPANY,53063003800
7UUG1TJJ5V,King,Seattle,WA,98134,2027,LUCID,GRAVITY,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,11,295084884,"{'type': 'Point', 'coordinates': [-122.32997, 47.57938]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009300
